text,Anger,Fear,Joy,Sadness,Surprise
"i ' m happy that someone was buried, oh no again, that still remains that corner of me, driven deep down and rooted in the ground that keeps on whispering in my ear, ` ` in the dark, all you know is time, scratch that. ' '",0,1,1,1,0
all began to receive the none - too - familiar feeling that first my guts were being ripped out my chest.,0,1,0,1,0
it was super cool and the waiter who i glanced up to was totally hot ( and then bought me some tea and red lipstick then return ).,0,0,1,0,1
me had also had a task done to develop my intrathecal baclofen implant in my system.,0,1,0,0,0
"geez, clearly i ' am taking a hard enough time working for my own planes! anyway, i checked flights brought in next week only to almost gouge me eyes now when i observed how much flights were now going for.",1,1,0,0,0
i had countless cycles.,0,0,0,0,1
"when crossing the park, i started climbing ( slowly ) again and started to run ( slowly ) across the finish where a very gorgeous ( now very passionate ) teenage blonde put a hand into my neck.",0,0,1,0,0
i somehow would only snap back on a loop and cut that finger quite bad.,0,1,0,1,0
instead we ' ve deleted off craigslist.,0,1,0,0,1
"fifty 3 evenings later i had the very vivid dream concerning my deceased aunt her uncle, sylvia & andrew ; john.",0,0,0,1,1
to reveal nothing to fear.,0,0,1,0,0
i was quite terribly fortunate to have my boots on solid ground anyway.,0,0,1,0,0
i ' m trying my eyes drift a little so i realize i should attempt not try to go find sleep... i have to agree for the mom ' d work at 7 to help her out.,0,1,0,1,0
normally your water gets poured directly in these windows but i hope it didn ' t hit my eyes or thats when you noticed tom was facing sunglasses inside!,0,0,1,0,1
just immediately stretched my arm and grab a phone.,0,0,0,0,0
i don ' r move.,0,1,0,0,0
"then, with my excellent advice, we go for a several hours to spending the sun getting splash in my eyes in water.",0,0,1,0,0
"ever since the 70s, my mom found a copy in their attic.",0,1,0,0,1
"the cat sits upright, paralyzed and feeling misery.",0,1,0,1,0
"to my view, i hope it ' s nothing there, with my eyes turned away while my hands went towards something me occupy automatically.",0,1,0,0,0
"died 5am, already asleep.",0,1,0,0,0
"every hair has begun brushing every top of my shoulders for once however, no ends, the works.",0,0,0,1,0
to look underhand he was missing.,0,1,0,0,1
by this time my day had heating up... i whipped each jacket about my waist.,0,0,0,0,0
"nothing before lived better in almost very, very long time.",0,1,0,1,1
"and obviously just thought you ran scared behind the vampires, just like most kids are.",0,1,0,0,0
i think ) into my prayer to let our world close then squeezed everything out.,0,1,0,1,0
this expert also was the ex - boyfriend of my adopted child.,0,1,0,1,1
"i did fairly slow counting, so it ' s good and know though i am slowly getting a handle on his breakfast without having mom write back every single thing we put at my mouth.",0,0,1,0,0
walking down the toilet aisle off decide i let a robe fall and make that aisle smell.,0,0,1,0,1
"if throat closes, i have the headache as my ears are throbbing.",0,1,0,0,0
now shall ' m back inside this section d felony for distribution of contents... this sucks man..,1,1,0,1,0
"sad to admit, it was really difficult not to cry due to stress.",0,0,0,1,0
and buy them from ' energy source ' to sell it or you the customer.,0,0,0,0,0
` ` and dear $ ' ' ` ` what ' cha happening with his son? ' ',0,1,0,0,1
"but my leg doesn ' t walk half a mile without pain, i ' t got heads streaming cold that ' i refused to go down for several week, and... well as being entirely idle, i ' ve got an aversion against crowds, actually an aversion to fewer than five people on the street at the same time.",0,1,0,1,0
she started hallucinating or thrashing furiously against her shower stall at another point.,0,1,0,1,1
this moment has begun crashing around in my head then i had one choice not to finally write down.,0,1,0,0,0
and he might guess that girls already have that scene in my possession.,0,0,0,0,0
i looked across only to see a faint blue light buried in cold ground beneath my feet.,0,1,0,0,1
i ' ll nearly finished or possibly even knew what the movie was about or the time it being done but me nerves were completely shot.,0,1,0,0,0
"my boy was, and is, a exceptional sportsman.",0,0,1,0,0
there came right then some loud laughter and apologies and my grandpa and his friends being dismissed.,1,1,0,1,1
"i rose abruptly, turned, or saw two eerie green eyes.",0,1,0,0,1
"after we were done, i could barely even move my arms except could think you am going ta make fine inside a few days.",0,1,0,1,0
i felt such sadness like a heat - driven pinch on one heart.,0,0,0,1,0
i forgot that my brain seemed ta be setting down things just long enough... run my truck over and cause an explosion that was way too long.,1,0,0,0,0
"gage felt strapped to i belly with fear, and struggled against every ounce of strength being had when logan finally had me and my body.",0,1,0,1,0
"perhaps even noticed that thing before, because evidently this was "" stolen "".",1,1,0,0,1
completely out of school.,0,1,1,0,0
alarms rang in each ears.,0,1,0,0,0
you just had to super shiok shower at my awesome home shower then simply need one towel to wipe my body.,0,0,1,0,0
my body starts pounding without looking at it because all the consequences of getting hunter to leave not gotten clear of my head for the moment.,0,1,0,0,0
= d so i need those ones written on my page one!,0,0,1,0,0
"not happened and be missing two leather shoes at present time, so the pain only traveled straight up his arm right below the elbow.",0,1,0,1,1
nowhere behind me anymore.,0,1,0,0,1
"still wait, or break a dirty vow.",0,1,0,1,0
"now, i just stop there and nod some head, thinking i listen to any technology people use might not see positive changes during real life.",0,0,0,0,0
"like any person diagnosed with heart trouble, i was an crazy ex - girlfriend.",0,1,0,1,0
this name deserves a murder.,1,1,0,1,1
"the blade itself did too strike any light, but gave light.",0,0,0,0,1
they screwed up around 10 : 30 with a million memories rolling inside my skull.,0,1,0,0,0
second event starts with just cause!,1,1,0,0,1
quickly opened my eyelids.,0,0,1,0,0
not a freaking clue.,0,1,0,1,1
"my heart follows how she tore it out, stomped every shit out of it, spit on metal can jammed me flat on my chest.",1,1,0,1,0
it mirrors my spirit.,0,0,0,1,0
mia closed my eyelids and felt different elements surrounding me.,0,0,1,0,0
"i could have gone inside, explored more, done so much more and today wasn ' t accustom to this a back run across place yet, some part of me still in this car that drove by and looked over my head every round turns.",0,1,0,1,0
"let them put this this way : i burned so long as a month when my nose is permanently red. i latch back on thinking of this skin tone, and wish i could go back be her old self and do some kind of scared straight intervention.",0,0,0,1,0
"to the less, this sounds breathtaking.",0,0,1,0,1
the mind is full for people.,0,1,0,1,1
asked that flustered boy just pressed into my arm.,0,1,0,0,0
& # x 26 ; 4 ; once gave them a quick glance and nodded my head and for never first thought immediately knew like god had another sort of common bond with those in this category.,0,0,1,0,0
"of course, in the end i had no better thing to hand in ( can ' t remember how this changed the grade ) but i didn ' t feel like the work i was turning in was mine. somehow when i ' m editing jenn ' s story that shiver runs along my spine again... father is also standing above me shoulder editing my edits.",0,1,0,0,0
he offered me my master of science in education.,0,0,1,0,0
"` ` only so, against all reports, curl my cigar. ' '",0,0,0,0,0
max unwrapped the bottle then popped it into his arm.,0,0,1,0,0
"no shoes in the snow, some flowers, anything.",0,1,0,1,1
our hands touch on the most exciting high five of my existence.,0,0,1,0,1
and that got my head... the moment better.,0,0,1,0,0
"shaking arms started the ache, but i had briefly count another 200 then immediately thought, no you drove all this way for nothing so i died!",0,1,1,0,0
"our assault ended abruptly, the pistol dropped across my arms and hit my soggy grass with its solid thud.",1,1,0,1,1
"i was able to have a bath, which felt good while i was in there maybe tonight i look horrible again, because i enjoy getting teeth, and brushing my hair, so give me some light.",0,0,1,1,0
"mark was also determined to do it, clear my name down and get ahead with things.",0,0,1,0,0
they realized i was stuck - up and weak.,1,0,0,0,0
"when i fell asleep by a great bedroom being some strangers party, who some stangers grabbed the arms, my legs, and never took ` ` no ' ' in an answer, and and we went.",1,1,0,1,0
"then imagine myself tonight, lying on our bed with that skipping rock hanging around my head.",0,1,0,1,0
people ' re choking me even burning my eyes.,0,1,0,1,0
things freak me out.,0,1,0,0,1
i felt a lump in my heart several times.,0,1,0,1,0
"they strapped their computer ( yes, that ' s a better term ) on my bed that monitored the baby ' s counts and contractions ( which everyone was told of at the time, but found out about later. )",0,1,0,0,0
and that ' ll why he should yell.,1,0,0,0,0
won ' t mess with my orange curls.,1,0,0,0,0
well listen to him i slip on the egde to the pool then do this twisting in but hit my hip or elbow on the side at target pool and just fell in with all of my clothes on.,0,1,0,0,1
this are probably nearer paranormal than true - y but still difficult enough.,0,1,0,0,1
... on my fingertips.,0,0,0,0,0
then go to nova zealand city about eight a weekend to visit family.,0,0,1,0,0
"you just continue to watch the stresses and frustrations ( that my kids have experienced at school, parents, new families ) in her eyes.",0,1,0,1,0
... same very breath.,0,1,0,1,0
sometimes kids have difficulty digging my feet - i had hated those clouds.,0,1,0,0,0
"i would be about 10 something, anyway whoever was dealing with a father, dad a sister.",0,0,1,0,0
he smells divine - well then mint - and helps not fool itself into thinking that my hands aren ' t hurting again.,0,0,1,1,0
"yet many things was going bump in i life, in my head and in your heart that they literally couldn ' r write any of them back.",0,1,0,1,0
"instead even was i quite able to move, sarah smacked my head with her chair sitting in front me and things just got bigger.",1,1,0,0,0
to keep trying better keep my thoughts quiet did not think about it.,0,1,0,1,0
so... is doing such...,0,1,0,0,1
"the priest must ve taken refuge on me because during our encounter, because our hands appeared newly engaged, and apparently because he thought she liked smokin ' hot.",0,0,1,0,0
"my hands, my lips, merely touch these and the few to what it takes another see something the other shall penetrate.",0,0,1,0,0
"my eyes always throbbed from keeping swept dry, even so there always seemed to cause tears just fall at night.",0,1,0,1,0
"in fact, my early life had so many of these kinds of influences, its ' s hard to remember them properly ; various ways and means that one us can associate the author rambling around in small imagination and eventual chord notes on a page.",0,0,0,0,0
"= kristina blablabla ~ and worse, the shoes check in her car.",0,0,0,0,0
"being my parent ' c home, she blocked all the formal living - room and dining - room with "" baby gates "" that keep me and a friend and cousins before getting in and breaking stuff like her good manners or antique furniture.",0,0,0,0,0
"finding them, i patted they out which screwed it round my mouth, swabbing.",0,0,0,0,0
and getting away... tractor plows ( very messy ).,0,1,0,1,1
"so, in order probably impress her i looked onto its brave face but shook each forehead with a scoff.",0,0,0,0,0
put its love light to my ear!,0,1,0,0,1
i ran into the store to investigate what noticed nothing... / periphery,0,1,0,0,1
31 am groggy myself 1 eyes still closed.,0,1,0,0,0
"when i first saw tangled my thanksgiving, you ravaged my soul.",0,0,1,0,1
"... i entered her room, went outside but apologize once again for thinking through my past in my head.",0,1,0,1,0
idk away they look..,0,1,0,1,1
"like, it was on my skull!!",0,1,0,1,1
"i drain the next half my beer and curl four long fingers beneath my bent torso, resting my chin on one knee.",0,0,0,1,0
suddenly rattling in my head and my stomach.,0,1,0,1,0
"as i was placing them into this ` ` to leave thrown out ' ' pile, something provoked your look which made people come closer.",0,0,0,0,1
he closed his warm hands around hers and my heart melted.,0,0,1,0,0
"two have a wife, meredith.",0,1,1,0,1
"now the masses just see him lie, start speaking my name in harsh before open broken - down eyes.",1,1,0,1,1
west just has a creepy fucking place fucking live.,1,1,0,0,1
"), and could ' ve felt about entire life without him, our family, and his friends.",0,0,1,0,0
then they would leave except go to a common room together.,0,0,0,0,0
"but unfortunately the humidity ruined it for many both after almost 2 songs > > sigh < < still i basically had one obvious wet spot the entire shift, which was didn ' t plan to do anything about other to flash to the entire club side stage by doing my splits on my back about 10 seconds over the course of the stage.",0,0,1,1,0
this has the most chilling experience of this life.,0,1,0,1,0
i was always sorry for my snake who only died because i was too wounded to leave it alone!,0,0,0,1,0
i opens my window really slowly.,0,1,0,0,0
our chupacabra treasure holds pretty big here just outside mexico.,0,1,0,0,1
then run to comfort my friend who today see him dancing with one asian girl.,1,0,0,1,1
my chef obliged though and took box the salad.,0,0,1,0,0
one jumped on my finger or bit it.,1,1,0,0,1
right throat too!,0,1,0,0,0
josh lifted my other hand to hug the pads of both palms.,0,0,0,0,0
my friend set me up on a blind date to one man.,0,1,1,0,1
"i tilt one head down to examine the top of each rock to ensure that there is a wide, open terrain here the light did not touch.",0,0,0,0,1
so often as he doesn ' t feel as best my throat than tongue are dry then there ' s nothing much you worry about i trust.,0,1,0,0,0
property had been violated.,0,0,0,0,1
"suddenly my nose feels definitely bad, so i can smell danger well enough.",0,1,0,0,0
my foot began tingling for sometime afterwards but the feeling was nearly gone so left was no further grinding now.,0,1,0,0,0
"still, he was wrong.",0,0,0,1,1
"alex walked onto the aisle to that cafeteria, slightly painful anticipation welling inside my chest, before again i looked.",0,1,0,1,0
intestines were dripping from her mouth with stomach acid was burning my face.,1,1,0,1,0
finally fell asleep with visions of 5 grand moons flooding my blood.,0,0,1,0,0
it had hours old.,0,0,0,0,1
i are severely scared.,0,1,0,0,0
i... ' no recall why i ' ve ceased obsessing about them.,0,1,0,1,0
"things were great for awhile, everyone sounded wonderful.",0,0,1,0,0
it took away all its fear and anger in his brain.,1,1,0,0,0
cold asphalt was so hot i also burned the balls of my boot and burn point for blistering from standing on foot.,1,1,0,0,0
"for other areas, my hand is healing me.",0,1,0,1,0
good lord... not to start well this was making me the leave for rocky... however my mom saw me and pulled dad aside to ` ` explain ' ' my hair... i was once close over my shoulders is no more... now i kinda look like man at arms.,0,0,0,0,0
"at and moment, everything goes well.",0,1,0,0,1
so i ' ve racking a conscience.,0,1,0,0,0
i continued to fight while i received her strong hit on my back crushing the chair after everything around became so numb.,1,1,0,1,1
"eventually, this idea seemed perfect.",0,0,1,0,0
"i handed ryder his ipod he nearly moved away, i felt some blood dripping onto my nose.",0,1,0,1,0
we both woke up at the new hour.,0,0,1,0,0
"i have had to shift a corner somehow, take a deep breath of the red lights i saw off our interpreter, calm my nerves and try to feel terrible events around me.",0,1,0,0,0
i honestly need it for its mother as she ' ll getting us little wind burn.,0,0,0,0,0
completely rolled in eyes.,1,0,0,0,0
so this ' s been hanging over her ears.,0,1,0,1,1
and next day we got that final shot.,0,1,0,0,0
the reason is as i don ' s have control of your lungs yet ( a body rests on sleep - mode autopilot ) only that paralysis became incorporated throughout the song.,0,1,0,0,1
i grinned automatically at that letter ceres from its corner for my eye.,0,0,1,0,0
"i missed any relatively bugless spot, went with the short version a our routine, pounded my hip hitting my keys a few dozen times, eventually got back in the train.",0,0,0,0,0
this man covering both corners of my chest.,0,1,0,0,0
"my room is structured like there are 3 doors, assigned to upper hall, which feeds itself near a door in the pantry, and the main door separates my room from the same hallway.",0,0,0,0,0
"sitting around a few years ago doing about fifty friends at our label friends tonight, am ' m watching someone play guitar and i notice the hands reach out from across the t. v.",0,1,0,0,1
"to know the match, held tightly in twin arms.",0,0,0,0,0
"i wrapped a tshirt on my head from warmth, getting settled in for 2 full day.",0,1,0,1,0
"still, nothing weathered those personal storms, and truly i ' m feeling today a warm, warm upsurge of energy which nearly brings heat from their palms.",0,0,1,0,0
my finger is like echo.,1,0,0,0,0
i run my hands up my hips and head deeper into my room.,0,1,0,1,0
i slowly brought my bike to this bridge by held it over our head standing above the ocean.,0,0,0,0,0
"the promptly beat life. save my body, i were only breathing over the evil camera, my mouth and the white balloons.",0,1,0,0,0
"( i spend very little piece of time on his brain, okay?! )",0,0,1,0,0
"therefore i finally opened these eyes, it was into the bright white heat of another desert morning.",0,1,0,0,1
"my manager is my anglo british boy.. who only randomly got a very large black jeep but dark, dark windows.",0,1,0,0,1
i looked round to find five bright white arrows grazing your chest.,0,1,0,1,1
"i later knew that from the doctor that even though his arm felt broken, i was impailed receiving the metal off the other drivers car door when told that i was ' t going to open it.",1,1,0,1,1
dirk doesn ' t actually started in and cell phones lost time automatically.,0,0,0,0,1
"but she doesn ' t know however much i love as she touches myself with those hands, the eyes, those lips, that closeness which destroys my brain, my gut, and me cunt in one fell swoop.",1,0,0,1,0
i can ' t get loose and failed when sucking so hard that someone pulled my tooth just out.,0,1,0,1,0
"i woke up one moment with your arms, back and sides in that lovely workout pain you affected me so.",0,0,1,0,0
"anyway, there existed this one girl ( about fifty or nine years old ) myself did just sit there and smile.",0,0,1,0,0
which means i was basically dropped by my feet!,0,0,0,0,0
"i will ' t sing it by pure stereo and i don ' t know the japanese names enough even, since it ' s a little frustrating.",1,1,0,0,0
she refused to go as his police.,0,1,0,1,0
this cannot have a problem with deep space in your back beneath my head behind my right ear.,0,1,0,1,0
"that almost wore me out, because they happened enough as he was small and sometimes turned used to it.",0,1,0,0,0
quite his opposite - grave maker / stoner / hunter.,0,0,0,0,1
i ' d trust every vampire with normal life.,0,1,0,0,1
very first is i couldn ' t even ask.,0,1,0,1,0
she didn ' t see much light and yet still seemed sure glow.,0,1,0,0,1
"we were soon seated, and zen closed my laptop.",0,0,0,0,0
hence scratching its head... see... however.,0,0,1,0,0
its calm voice rang in all ears.,0,0,0,0,1
"maybe then we have some ultimately right ` ` spanish lesson ' ' ( which i sort of like because it ' s not entertainingly funny ) and ` ` incredible, ' ' which just right - footed blows on my nerve.",1,0,0,0,0
i can secretly pray that much bugs probably been snacking into my legs as ive sat motionless for the last 24 hours.,0,1,0,0,0
"i rolled my eyes while following around billy. once this girl following behind mine had said, ` ` am you talking to me?!!!",0,0,0,0,0
i changed i manage to hop out of some iced over neighborhood to get more... you walk near the back putting food on trays rubbing something under my tongue every time i move my foot.,1,1,0,0,0
i pull in and start quietly at my house seat.,0,0,0,0,0
"they spin around, of necessity, and see her.",0,1,0,0,1
then all ceremony started.,0,1,0,1,1
"together we walked over to the cross walk, they loudly buzzed around.",0,0,1,0,0
of question was next for the kitchen.,0,0,0,0,0
so the matters is we get them.,0,0,0,0,0
later when he got home she bought all your presents and the coffee table.,0,0,1,0,1
"one voice greeted our names at the intercom ; i folded our hands folded - like : relax down, settle down, calm themselves.",0,1,0,0,0
i though nothing from that until i turned out his computer.,0,1,0,0,1
"its then started to cry angrily, shaking its mother in my arms.",0,0,0,1,0
this represents pretty amazing.,0,0,1,0,0
"all - but - all i had a long time, me round breakers ' barely kill me, and everything seemed normal after the game was over.",0,0,1,0,0
"his shoulders are half - closed, heavy from this cold and not sleepin, yet still they ' re watchful of the tender, who they accused of stealing the glass whichever mile i leave to travel.",0,1,0,0,0
"now she forgot ta tell you that here again, that brings a tear to my mind.",0,0,1,1,0
following boarding class with some odd education or skill students must undertake against graduation.,0,0,0,0,1
"people even starting who rhyme "" fight, fight boy "" through some refrain "" bro, just hasn ' t worth it "".",1,1,0,0,1
he couldn ' t understand.,0,1,0,0,0
i felt her slight cold trickle across my cheeks while i laughed lightly coming back to the thought that matt was all mine.,0,0,1,0,0
"everytime i shower i look at the scar in our belly and cry, not for i have the tattoo on each back but because about the scar underneath my hands.",0,1,0,1,0
"matt lifted kat up and stood her in front of a mirror it said : "" look, staring at it!",0,0,1,0,1
that bodybag was on those case and there ordering a swift search but both were pushing the ` ` uppers ' ' into my hands so which one was there trying to hide them in my dress and such.,1,1,0,0,0
"we never decided about lock down, just figured that it was probably something when your battery activates constantly, before all.",0,1,0,0,1
we did this like 3 things before we never seemed to make it outside that closet.,0,0,0,0,0
least odd bit includes those three words :,0,0,0,0,1
""" elizabeth ' s sorry but your ' re going to hurt her, beat her, probably elizabeth, all of the above.",0,1,0,1,0
all of a sudden we were just watching the street slowly posing for the taxi to reverse so i could cross.,0,0,0,0,1
i was seated at this edinburgh cafe the same day.,0,0,1,0,0
"the hospital injected an oxygen line upon our face, told us it wasn ' really the good stuff too, then i woke up from the room rolling around.",0,1,0,0,1
i come closer and spot grandma approaching a dining room table.,0,0,1,0,0
who was less sad about celebrated my birthday too... more sad about missing devon.,0,0,0,1,0
so my hand remains shaking at a million miles by minute and i go into a warehouse parking lot as she sort out continues she follow me.,0,1,0,0,0
"be so bad for the employees too - they ' re all nice and call me almost sorry, although those all breaks my heart.",0,1,0,1,0
"i searched for water at the engine stops and quickly doused with my tap, which was very pleasant except my shoes got drenched so i fell running so many sponges on me feet for their last two miles.",0,1,0,0,0
1 am her calf super muscular le.,0,0,1,0,0
"everyone sat there i closed mine eyes when the chaos ( however no hot water, people, not mizu ) swirled around me during an mini tornado.",0,0,1,0,0
will better especially keep my hands washed and be very careful of his kids.,0,1,0,0,0
the brother noticed my vision was really glowing.,0,0,0,0,0
"ii know in me brain ii need to get them back, but i have best find that way or make it good again.",0,1,0,0,0
""" been radioed for eden.",0,0,0,0,0
it was up - people can get on home..... never up - hill again and back towards.,0,1,0,1,0
"it started out casual, like mom ' s fight once each month over stupid little boys for sometimes big boys.",1,1,0,1,0
i ' ve gripped her all locked up in me head,0,0,1,0,0
"this took another... week and two second, then i received surgery for put rubber plates in my face to rebuild it.",0,1,0,1,0
"just as the priest agrees because there remain any objections, another huge forest thunder rolls off, fire like a cannon in his church.",0,1,0,0,1
"once i walked to the tunnel, in thought i felt fingers on my back.",0,1,0,0,0
"well, i was being responsible for throwing our problems away at sonic... he started to back up, so i slammed my hip on the side of the car, again he started to pull forward... i laughed, finding it funny, and then suddenly somehow realized that the car was near my shins or my feet were under the bumper of the car.......",0,1,0,0,1
"but, to our delight, that toilet won ' s flush.",1,1,0,0,1
"you guys wanted a question, why am i so confused and you guys are always talking to me and my mouth.",0,0,0,0,0
grief does her thing.,0,1,0,1,1
each little dot is all * covered * in fleas.,0,1,0,1,0
at this period my legs seemed starting to ache however i began hoping without something to hold my up and there followed mom and andy cheering her on around mile 31. 5.,0,1,1,1,0
first only room mate kiss.,0,0,1,0,1
i can go pee pee but is ' is all and then no desire to heat my face.,0,1,0,0,0
"when she walked past the door, my heart performed a hop which myself had the biggest smile on a face.",0,0,1,0,0
the blackberry and answering machine :,0,0,0,0,1
she was funny that i thought someone broke my neck.,0,1,1,0,1
she also blushed red.,1,0,0,0,0
melissa would then shiver with terror.,0,1,0,0,0
just before their third sound went ` ` your beep ' ' i was also feel no fingers.,0,0,1,0,0
totally forgot that mention : i ' n straight.,0,0,0,0,1
"the milk tasted bland on my mouth - perhaps i ate half the water, which she totally agreed with.",0,0,0,1,0
but exact same thing.,0,0,0,0,1
only 15 minute later i got that knot around my stomach.,0,1,0,0,0
a fact this implied extreme failure.,0,1,0,0,1
""" yes, but will you ever find that?",0,1,0,0,1
i slept as little been possible off my right hand on sunday and took a sharp turn with one hand in one elevated and warm position this afternoon.,0,0,0,0,0
"okay just right, right?",1,0,0,1,0
"this spark leaped from his fingers into mine, and then out of arms toward the cart.",0,1,0,0,1
